0.023238,-0.44472
-0.063717,-0.25453
-0.26371,-0.42127
-0.1154,0.10797
0.50292,-0.0058377
-0.20489,0.38941
-0.36103,-0.28542
0.019113,0.17941
0.24111,0.46646
-0.1762,0.34837
-0.4292,0.098479
0.37443,0.10595
0.16628,-0.0024239
-0.34711,0.17206
0.15711,-0.10995
-0.29878,-0.23772
0.40767,0.02199
0.48774,-0.014847
0.047005,0.46895
-0.23026,-0.40754
-0.042571,-0.28957
-0.48763,-0.30841
-0.10678,0.33126
0.059934,-0.19002
0.39913,0.062116
-0.23106,0.3958
0.2266,0.38216
-0.43974,-0.083708
0.28165,-0.42912
0.23426,0.35263
-0.101,-0.25865
0.080582,-0.43813
-0.11286,0.34627
-0.12411,-0.39811
0.23418,-0.31161
0.36251,-0.43069
0.17157,0.068052
0.15261,0.38255
0.093215,-0.18951
-0.16544,0.15759
-0.25918,-0.27123
0.0879,-0.45968
0.27744,0.14963
-0.28488,0.044751
0.25175,0.50137
-0.022838,-0.07548
0.49283,0.45628
-0.10827,0.49796
0.49238,-0.29557
0.026271,0.37554
0.22838,0.20345
-0.23378,-0.26918
0.47181,0.10537
0.43489,-0.47549
-0.33172,0.21853
-0.41858,0.028714
-0.28849,0.23647
0.05051,0.036729
-0.02377,0.3715
-0.20808,-0.18808
0.41453,-0.48908
-0.14707,-0.30598
0.047956,0.41643
-0.41815,0.40057
-0.048825,0.34562
0.19845,-0.23688
-0.42669,-0.28602
0.076891,-0.14654
-0.042405,-0.063318
-0.47476,0.10278
0.27451,-0.11734
0.062115,0.47056
-0.47358,-0.17
-0.15151,0.08324
0.12501,-0.3447
-0.34856,0.14391
-0.4782,0.1161
0.088187,-0.15475
0.12818,-0.46886
0.10714,0.23619
-0.15708,-0.1286
0.32303,-0.061758
-0.10153,-0.37114
0.3888,0.42056
-0.48835,-0.17264
0.32508,-0.47652
-0.14698,0.43079
-0.18522,0.15584
-0.19706,-0.061236
-0.24344,0.25231
0.32995,-0.43316
-0.24109,-0.27788
-0.087854,0.26028
0.16065,-0.26737
0.40848,0.35414
0.48708,-0.31567
0.047631,-0.20415
-0.45199,0.49754
0.43174,-0.094662
-0.17103,0.44413
